order_id,user_id,date,region,city,platform,traffic_source,category,product_name,price,quantity,discount,payment_method,delivery_days,is_returned,rating,revenue
51979,1433,2024-03-29,Udmurtia,Izhevsk,App,Social,kids,Kids Backpack,29.42,1,5,Credit,3,0,4.6,29.42
51980,1589,2024-03-30,Stavropol Krai,Stavropol,App,Paid Search,sports,Dumbbells Set,95.3,2,3,Credit,4,0,4.5,190.6
51981,1516,2024-03-31,Perm Krai,Perm,App,Email,electronics,Smartphone Samsung,345.22,1,12,Credit,3,0,4.4,345.22
51982,1439,2024-04-01,Samara Oblast,Samara,Mobile,Direct,beauty,Makeup Palette,54.07,1,25,Credit,1,0,5.0,54.07
51983,1798,2024-04-02,Perm Krai,Perm,Web,Paid Search,kids,Lego Set,84.96,1,10,Credit,3,0,4.8,84.96
51984,1838,2024-04-03,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Paid Search,auto,Motor Oil,39.74,1,15,Cash,2,0,4.6,39.74
51985,1537,2024-04-04,Saint Petersburg,Saint Petersburg,Web,Direct,books,Notebook Set,16.95,1,12,SBP,3,0,5.0,16.95
51986,1711,2024-04-05,Udmurtia,Izhevsk,App,Marketplace,beauty,Perfume,101.31,1,0,Card,2,0,4.4,101.31
51987,1384,2024-04-06,Tatarstan,Kazan,App,Email,books,Python Book,35.9,1,15,Credit,2,0,4.8,35.9
51988,1448,2024-04-07,Tyumen Oblast,Tyumen,App,Social,auto,Motor Oil,41.2,3,5,Credit,1,1,3.7,123.6
51989,1110,2024-04-08,Kemerovo Oblast,Kemerovo,Web,Email,home,Bed Linen Set,76.06,1,20,Cash,4,0,4.4,76.06
51990,1366,2024-04-09,Kaliningrad Oblast,Kaliningrad,App,Marketplace,beauty,Hair Dryer,82.67,2,5,SBP,6,0,4.4,165.34
51991,1267,2024-04-10,Yaroslavl Oblast,Yaroslavl,Web,Direct,auto,Phone Holder,23.05,2,10,Cash,3,0,4.7,46.1
51992,1085,2024-04-11,Krasnoyarsk Krai,Krasnoyarsk,Web,Social,sports,Dumbbells Set,78.4,1,10,Card,5,0,4.0,78.4
51993,1211,2024-04-12,Krasnoyarsk Krai,Krasnoyarsk,App,Social,beauty,Makeup Palette,37.43,2,5,Card,4,0,4.2,74.86
51994,1389,2024-04-13,Voronezh Oblast,Voronezh,Web,Marketplace,auto,Phone Holder,23.31,2,12,SBP,2,0,4.7,46.62
51995,1443,2024-04-14,Khabarovsk Krai,Khabarovsk,App,Social,auto,Motor Oil,39.61,2,12,Credit,4,0,4.4,79.22
51996,1415,2024-04-15,Volgograd Oblast,Volgograd,Web,Paid Search,beauty,Hair Dryer,59.18,1,10,Cash,3,1,3.5,59.18
51997,1466,2024-04-16,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Paid Search,books,Cookbook,23.62,1,0,Cash,3,0,4.8,23.62
51998,1513,2024-04-17,Udmurtia,Izhevsk,App,Direct,home,Desk Lamp,43.99,2,7,SBP,4,0,5.0,87.98
51999,1635,2024-04-18,Tyumen Oblast,Tyumen,App,Marketplace,home,Vacuum Cleaner,270.31,1,7,SBP,2,0,4.9,270.31
52000,1500,2024-04-19,Krasnodar Krai,Sochi,Web,Social,home,Vacuum Cleaner,367.58,2,15,SBP,4,0,4.3,735.16
52001,1245,2024-04-20,Stavropol Krai,Stavropol,App,Email,beauty,Makeup Palette,47.64,2,5,Cash,2,0,4.4,95.28
52002,1748,2024-04-21,Yaroslavl Oblast,Yaroslavl,App,Social,kids,Board Game,24.37,1,10,Credit,4,1,3.7,24.37
52003,1382,2024-04-22,Volgograd Oblast,Volgograd,Mobile,Direct,clothes,Zara Jacket,126.0,1,25,Credit,2,0,4.6,126.0
52004,1768,2024-04-23,Saint Petersburg,Saint Petersburg,App,Organic Search,electronics,Laptop Lenovo IdeaPad,682.96,1,12,Card,2,1,3.8,682.96
52005,1160,2024-04-24,Tyumen Oblast,Tyumen,Web,Organic Search,beauty,Hair Dryer,79.23,1,10,Card,3,0,4.7,79.23
52006,1690,2024-04-25,Yaroslavl Oblast,Yaroslavl,Web,Paid Search,kids,Kids Backpack,34.14,1,25,SBP,3,0,4.4,34.14
52007,1840,2024-04-26,Kaliningrad Oblast,Kaliningrad,App,Direct,beauty,Makeup Palette,48.22,1,5,Card,4,0,4.6,48.22
52008,1415,2024-04-27,Udmurtia,Izhevsk,App,Email,home,Coffee Machine,117.15,2,0,Cash,2,0,4.2,234.3
52009,1681,2024-04-28,Perm Krai,Perm,App,Direct,beauty,Makeup Palette,51.58,3,3,Card,4,0,3.9,154.74
52010,1186,2024-04-29,Stavropol Krai,Stavropol,Web,Marketplace,beauty,Perfume,96.94,2,5,Credit,4,0,4.5,193.88
52011,1107,2024-04-30,Novosibirsk Oblast,Novosibirsk,Web,Social,auto,Motor Oil,45.8,1,10,Card,3,0,4.4,45.8
52012,1501,2024-05-01,Orenburg Oblast,Orenburg,Mobile,Email,electronics,Smartphone Samsung,333.28,1,18,Cash,4,1,3.7,333.28
52013,1839,2024-05-02,Tomsk Oblast,Tomsk,App,Social,sports,Running Shoes,111.99,1,5,SBP,3,0,4.8,111.99
52014,1461,2024-05-03,Samara Oblast,Samara,App,Direct,home,Coffee Machine,175.42,2,15,Cash,3,0,4.6,350.84
52015,1526,2024-05-04,Irkutsk Oblast,Irkutsk,App,Email,auto,Dash Camera,95.95,1,12,SBP,4,0,4.9,95.95
52016,1332,2024-05-05,Udmurtia,Izhevsk,Mobile,Direct,electronics,Wireless Headphones,79.45,1,20,SBP,3,0,4.9,79.45
52017,1480,2024-05-06,Saint Petersburg,Saint Petersburg,App,Email,auto,Car Vacuum,63.37,1,0,Credit,1,0,4.7,63.37
52018,1003,2024-05-07,Saint Petersburg,Saint Petersburg,Mobile,Marketplace,kids,Lego Set,106.41,4,3,Credit,1,0,4.7,425.64
52019,1307,2024-05-08,Voronezh Oblast,Voronezh,Web,Email,clothes,Basic T-Shirt,29.56,1,10,Card,3,1,3.7,29.56
52020,1603,2024-05-09,Irkutsk Oblast,Irkutsk,App,Marketplace,sports,Yoga Mat,28.98,2,15,Card,4,0,4.8,57.96
52021,1661,2024-05-10,Tyumen Oblast,Tyumen,Web,Direct,electronics,Smartphone Samsung,443.6,2,10,Card,4,0,4.4,887.2
52022,1103,2024-05-11,Novosibirsk Oblast,Novosibirsk,Web,Direct,home,Desk Lamp,46.88,2,0,Cash,5,0,4.6,93.76
52023,1408,2024-05-12,Tyumen Oblast,Tyumen,Web,Organic Search,auto,Phone Holder,28.2,1,20,Cash,3,0,4.6,28.2
52024,1812,2024-05-13,Udmurtia,Izhevsk,App,Direct,books,Business Book,22.94,1,20,SBP,5,0,4.4,22.94
52025,1371,2024-05-14,Irkutsk Oblast,Irkutsk,App,Social,electronics,Smartphone Samsung,433.03,2,3,Credit,5,1,3.4,866.06
52026,1167,2024-05-15,Novosibirsk Oblast,Novosibirsk,Web,Organic Search,auto,Dash Camera,90.33,1,3,Card,3,1,3.7,90.33
52027,1013,2024-05-16,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Paid Search,electronics,Laptop Lenovo IdeaPad,644.42,1,10,Cash,2,0,4.4,644.42
52028,1587,2024-05-17,Perm Krai,Perm,App,Organic Search,books,Notebook Set,14.45,1,0,SBP,2,1,4.0,14.45
52029,1459,2024-05-18,Tatarstan,Kazan,App,Direct,electronics,Smart Watch,199.84,2,15,Credit,2,0,4.4,399.68
52030,1672,2024-05-19,Primorsky Krai,Vladivostok,Web,Organic Search,home,Bed Linen Set,61.05,1,0,Credit,4,0,4.6,61.05
52031,1740,2024-05-20,Volgograd Oblast,Volgograd,Web,Marketplace,clothes,Zara Jacket,136.38,1,3,Credit,3,0,5.0,136.38
52032,1311,2024-05-21,Perm Krai,Perm,Mobile,Social,auto,Motor Oil,47.7,2,5,Credit,3,1,4.2,95.4
52033,1369,2024-05-22,Yaroslavl Oblast,Yaroslavl,Web,Social,books,Python Book,36.4,2,0,SBP,4,0,4.6,72.8
52034,1429,2024-05-23,Orenburg Oblast,Orenburg,App,Direct,beauty,Face Serum,35.39,1,5,SBP,3,0,4.7,35.39
52035,1011,2024-05-24,Omsk Oblast,Omsk,App,Organic Search,electronics,Smart Watch,159.4,1,5,SBP,4,0,4.5,159.4
52036,1418,2024-05-25,Volgograd Oblast,Volgograd,Web,Direct,sports,Running Shoes,127.45,1,10,Card,5,0,4.1,127.45
52037,1776,2024-05-26,Sverdlovsk Oblast,Yekaterinburg,Web,Organic Search,beauty,Makeup Palette,38.66,1,7,Cash,1,0,4.7,38.66
52038,1057,2024-05-27,Khabarovsk Krai,Khabarovsk,App,Email,beauty,Makeup Palette,47.22,2,15,Credit,5,0,4.4,94.44
52039,1295,2024-05-28,Udmurtia,Izhevsk,App,Paid Search,home,Desk Lamp,40.48,2,0,Cash,1,0,4.5,80.96
52040,1029,2024-05-29,Rostov Oblast,Rostov-on-Don,App,Email,home,Vacuum Cleaner,183.57,1,5,Credit,4,0,4.6,183.57
52041,1798,2024-05-30,Khabarovsk Krai,Khabarovsk,Web,Marketplace,auto,Dash Camera,116.78,1,0,Cash,4,0,4.7,116.78
52042,1570,2024-05-31,Krasnoyarsk Krai,Krasnoyarsk,App,Email,home,Vacuum Cleaner,210.45,1,5,SBP,4,0,4.5,210.45
52043,1319,2024-06-01,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Direct,beauty,Hair Dryer,85.48,2,10,Cash,3,0,4.7,170.96
52044,1435,2024-06-02,Irkutsk Oblast,Irkutsk,App,Organic Search,books,Cookbook,22.86,4,5,Credit,4,0,4.3,91.44
52045,1637,2024-06-03,Primorsky Krai,Vladivostok,App,Marketplace,sports,Yoga Mat,37.76,1,18,SBP,5,0,4.4,37.76
52046,1532,2024-06-04,Primorsky Krai,Vladivostok,Mobile,Paid Search,sports,Dumbbells Set,101.29,1,7,Credit,3,0,4.6,101.29
52047,1402,2024-06-05,Sverdlovsk Oblast,Yekaterinburg,App,Email,books,Python Book,46.53,2,3,SBP,3,0,4.4,93.06
52048,1320,2024-06-06,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Email,electronics,Laptop Lenovo IdeaPad,731.64,1,0,SBP,3,0,4.7,731.64
52049,1069,2024-06-07,Volgograd Oblast,Volgograd,App,Email,electronics,Laptop Lenovo IdeaPad,746.43,1,12,Credit,2,0,4.7,746.43
52050,1799,2024-06-08,Samara Oblast,Samara,Web,Marketplace,beauty,Perfume,87.32,1,7,Card,3,0,4.5,87.32
52051,1556,2024-06-09,Bashkortostan,Ufa,App,Email,home,Bed Linen Set,64.28,2,0,Cash,1,0,4.6,128.56
52052,1091,2024-06-10,Sverdlovsk Oblast,Yekaterinburg,App,Organic Search,electronics,Wireless Headphones,86.06,1,7,SBP,3,1,3.9,86.06
52053,1098,2024-06-11,Perm Krai,Perm,App,Organic Search,sports,Yoga Mat,32.72,2,5,SBP,3,0,4.4,65.44
52054,1739,2024-06-12,Saint Petersburg,Saint Petersburg,App,Organic Search,kids,Toy Car,38.4,1,0,SBP,3,0,4.8,38.4
52055,1608,2024-06-13,Krasnodar Krai,Sochi,Mobile,Organic Search,home,Vacuum Cleaner,266.16,1,18,Card,3,0,4.4,266.16
52056,1807,2024-06-14,Perm Krai,Perm,Mobile,Direct,beauty,Hair Dryer,57.7,2,10,Credit,4,0,4.7,115.4
52057,1163,2024-06-15,Perm Krai,Perm,App,Direct,books,Notebook Set,20.94,3,5,Credit,4,0,4.1,62.82
52058,1461,2024-06-16,Krasnodar Krai,Sochi,App,Paid Search,sports,Bicycle Helmet,51.66,1,10,Cash,5,0,4.3,51.66
52059,1312,2024-06-17,Udmurtia,Izhevsk,Web,Organic Search,auto,Motor Oil,37.7,1,3,Credit,3,0,4.9,37.7
52060,1161,2024-06-18,Irkutsk Oblast,Irkutsk,App,Direct,beauty,Makeup Palette,41.55,2,5,Card,5,0,4.1,83.1
52061,1052,2024-06-19,Udmurtia,Izhevsk,Mobile,Marketplace,books,Cookbook,17.88,1,10,SBP,3,1,3.9,17.88
52062,1142,2024-06-20,Moscow,Moscow,Web,Organic Search,clothes,Winter Hoodie,69.16,1,0,Cash,1,0,4.9,69.16
52063,1061,2024-06-21,Bashkortostan,Ufa,Mobile,Email,home,Vacuum Cleaner,198.16,1,15,Card,3,0,4.5,198.16
52064,1337,2024-06-22,Volgograd Oblast,Volgograd,App,Marketplace,sports,Dumbbells Set,67.86,2,7,Credit,4,0,4.4,135.72
52065,1755,2024-06-23,Khabarovsk Krai,Khabarovsk,Mobile,Marketplace,auto,Car Vacuum,47.55,3,15,SBP,5,0,4.6,142.65
52066,1711,2024-06-24,Omsk Oblast,Omsk,App,Paid Search,books,Business Book,28.39,3,10,Credit,3,0,4.9,85.17
52067,1413,2024-06-25,Orenburg Oblast,Orenburg,Mobile,Email,beauty,Face Serum,54.91,1,20,SBP,3,0,4.4,54.91
52068,1320,2024-06-26,Moscow,Moscow,App,Paid Search,electronics,Smartphone Samsung,748.42,1,5,SBP,1,0,4.7,748.42
52069,1411,2024-06-27,Krasnodar Krai,Sochi,App,Marketplace,beauty,Makeup Palette,54.26,2,0,Credit,4,0,4.5,108.52
52070,1589,2024-06-28,Krasnoyarsk Krai,Krasnoyarsk,Web,Organic Search,electronics,Laptop Lenovo IdeaPad,860.23,1,10,Credit,3,0,4.5,860.23
52071,1228,2024-06-29,Khabarovsk Krai,Khabarovsk,Web,Marketplace,electronics,Wireless Headphones,111.12,1,25,SBP,4,0,4.7,111.12
52072,1236,2024-06-30,Omsk Oblast,Omsk,Mobile,Email,home,Coffee Machine,115.54,1,3,Credit,4,1,3.6,115.54
52073,1046,2024-07-01,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Organic Search,electronics,Smartphone Samsung,790.42,1,12,SBP,2,0,4.7,790.42
52074,1056,2024-07-02,Stavropol Krai,Stavropol,App,Email,electronics,Laptop Lenovo IdeaPad,634.05,1,0,SBP,4,0,4.5,634.05
52075,1161,2024-07-03,Saratov Oblast,Saratov,App,Email,auto,Car Vacuum,59.86,2,20,SBP,3,0,4.7,119.72
52076,1751,2024-07-04,Tomsk Oblast,Tomsk,App,Email,sports,Bicycle Helmet,50.57,3,15,SBP,4,0,4.6,151.71
52077,1510,2024-07-05,Altai Krai,Barnaul,Web,Social,electronics,Smartphone Samsung,407.43,2,0,SBP,3,0,4.4,814.86
52078,1803,2024-07-06,Bashkortostan,Ufa,Mobile,Organic Search,beauty,Face Serum,36.16,3,10,Credit,3,0,4.8,108.48
52079,1798,2024-07-07,Krasnodar Krai,Krasnodar,Web,Direct,kids,Kids Backpack,39.67,2,18,Card,3,1,3.7,79.34
52080,1457,2024-07-08,Omsk Oblast,Omsk,App,Social,sports,Bicycle Helmet,41.4,1,5,Credit,4,0,4.2,41.4
52081,1784,2024-07-09,Altai Krai,Barnaul,Web,Marketplace,electronics,Smartphone Samsung,817.38,1,15,Credit,4,0,4.5,817.38
52082,1401,2024-07-10,Yaroslavl Oblast,Yaroslavl,Web,Paid Search,electronics,Laptop Lenovo IdeaPad,603.63,1,10,Card,2,0,4.6,603.63
52083,1047,2024-07-11,Tyumen Oblast,Tyumen,App,Paid Search,auto,Car Vacuum,58.83,1,10,SBP,2,0,4.2,58.83
52084,1732,2024-07-12,Saratov Oblast,Saratov,App,Organic Search,electronics,Smart Watch,165.79,1,7,Credit,3,0,4.6,165.79
52085,1742,2024-07-13,Rostov Oblast,Rostov-on-Don,Web,Social,books,Python Book,37.74,1,5,Card,3,0,4.9,37.74
52086,1562,2024-07-14,Primorsky Krai,Vladivostok,Web,Paid Search,home,Bed Linen Set,68.72,4,5,Cash,4,0,4.4,274.88
52087,1782,2024-07-15,Voronezh Oblast,Voronezh,App,Organic Search,beauty,Face Serum,48.98,1,12,Credit,2,0,4.7,48.98
52088,1092,2024-07-16,Altai Krai,Barnaul,App,Organic Search,electronics,Smart Watch,118.14,2,15,Card,4,0,4.7,236.28
52089,1481,2024-07-17,Stavropol Krai,Stavropol,App,Email,clothes,Winter Hoodie,70.21,2,5,Credit,2,0,5.0,140.42
52090,1561,2024-07-18,Chelyabinsk Oblast,Chelyabinsk,Web,Direct,kids,Lego Set,79.26,1,10,Credit,4,0,4.7,79.26
52091,1303,2024-07-19,Volgograd Oblast,Volgograd,App,Marketplace,electronics,Laptop Lenovo IdeaPad,559.19,1,5,Card,3,0,4.9,559.19
52092,1139,2024-07-20,Irkutsk Oblast,Irkutsk,Web,Paid Search,auto,Car Vacuum,63.66,1,10,SBP,4,0,4.4,63.66
52093,1630,2024-07-21,Tyumen Oblast,Tyumen,App,Social,electronics,Smartphone Samsung,417.4,2,0,SBP,2,0,4.6,834.8
52094,1397,2024-07-22,Krasnoyarsk Krai,Krasnoyarsk,App,Marketplace,auto,Car Vacuum,50.49,1,20,Cash,1,0,5.0,50.49
52095,1170,2024-07-23,Irkutsk Oblast,Irkutsk,App,Paid Search,clothes,Zara Jacket,134.08,1,0,Cash,4,1,3.5,134.08
52096,1676,2024-07-24,Novosibirsk Oblast,Novosibirsk,Mobile,Social,electronics,Smartphone Samsung,359.63,1,18,SBP,4,0,4.5,359.63
52097,1413,2024-07-25,Irkutsk Oblast,Irkutsk,Web,Direct,beauty,Face Serum,44.06,1,18,Credit,4,1,3.7,44.06
52098,1391,2024-07-26,Saint Petersburg,Saint Petersburg,Web,Email,clothes,Basic T-Shirt,30.41,1,15,Cash,1,0,4.7,30.41
52099,1819,2024-07-27,Voronezh Oblast,Voronezh,App,Paid Search,electronics,Smartphone Samsung,382.16,2,18,SBP,2,1,4.0,764.32
52100,1076,2024-07-28,Kaliningrad Oblast,Kaliningrad,Web,Organic Search,beauty,Hair Dryer,68.72,2,3,Card,4,0,4.6,137.44
52101,1007,2024-01-01,Stavropol Krai,Stavropol,App,Organic Search,beauty,Perfume,104.83,3,15,Credit,2,0,4.5,314.49
52102,1752,2024-01-02,Tatarstan,Kazan,Mobile,Direct,electronics,Smart Watch,193.69,2,15,SBP,3,0,4.3,387.38
52103,1288,2024-01-03,Kemerovo Oblast,Kemerovo,Mobile,Marketplace,auto,Phone Holder,20.05,2,3,Card,4,0,4.5,40.1
52104,1652,2024-01-04,Sverdlovsk Oblast,Yekaterinburg,App,Paid Search,kids,Lego Set,98.44,3,5,Card,4,0,4.7,295.32
52105,1465,2024-01-05,Omsk Oblast,Omsk,App,Organic Search,books,Python Book,29.35,1,15,Card,4,0,4.1,29.35
52106,1783,2024-01-06,Nizhny Novgorod Oblast,Nizhny Novgorod,Web,Direct,clothes,Winter Hoodie,51.47,2,5,Cash,3,0,4.6,102.94
52107,1595,2024-01-07,Omsk Oblast,Omsk,Web,Direct,sports,Dumbbells Set,77.35,1,18,Credit,4,0,4.5,77.35
52108,1308,2024-01-08,Moscow,Moscow,App,Direct,clothes,Zara Jacket,171.4,3,10,Card,3,0,4.9,514.2
52109,1407,2024-01-09,Moscow,Moscow,App,Organic Search,books,Python Book,52.41,1,0,Cash,1,0,4.6,52.41
52110,1296,2024-01-10,Tatarstan,Kazan,App,Paid Search,clothes,Basic T-Shirt,28.46,1,15,Card,3,1,4.0,28.46
52111,1521,2024-01-11,Saint Petersburg,Saint Petersburg,Mobile,Organic Search,home,Desk Lamp,46.89,1,15,SBP,1,0,4.3,46.89
52112,1456,2024-01-12,Irkutsk Oblast,Irkutsk,Mobile,Email,electronics,Laptop Lenovo IdeaPad,684.44,1,20,Credit,3,0,4.7,684.44
52113,1076,2024-01-13,Udmurtia,Izhevsk,App,Social,books,Notebook Set,17.34,2,20,Credit,3,0,4.7,34.68
52114,1607,2024-01-14,Krasnodar Krai,Krasnodar,Web,Direct,clothes,Winter Hoodie,105.34,1,5,Credit,4,0,4.4,105.34
52115,1582,2024-01-15,Omsk Oblast,Omsk,App,Marketplace,home,Vacuum Cleaner,196.18,2,25,Card,4,1,3.7,392.36
52116,1598,2024-01-16,Chelyabinsk Oblast,Chelyabinsk,Web,Marketplace,kids,Lego Set,74.35,1,20,Cash,4,0,4.6,74.35
52117,1582,2024-01-17,Tyumen Oblast,Tyumen,App,Organic Search,clothes,Adidas Sneakers,138.94,1,10,SBP,2,0,4.7,138.94
52118,1386,2024-01-18,Udmurtia,Izhevsk,App,Organic Search,sports,Yoga Mat,34.32,3,15,SBP,4,0,4.1,102.96
52119,1591,2024-01-19,Volgograd Oblast,Volgograd,Mobile,Marketplace,home,Vacuum Cleaner,224.32,2,5,Cash,5,0,4.6,448.64
52120,1623,2024-01-20,Orenburg Oblast,Orenburg,Mobile,Organic Search,electronics,Smart Watch,183.37,1,10,Cash,3,0,4.7,183.37
52121,1310,2024-01-21,Krasnodar Krai,Krasnodar,App,Social,auto,Car Vacuum,45.67,1,10,Credit,4,0,4.4,45.67
52122,1257,2024-01-22,Sverdlovsk Oblast,Yekaterinburg,App,Social,books,Notebook Set,20.36,1,7,Cash,3,0,4.5,20.36
52123,1338,2024-01-23,Chelyabinsk Oblast,Chelyabinsk,Web,Organic Search,clothes,Basic T-Shirt,23.61,3,5,Card,4,0,4.8,70.83
52124,1335,2024-01-24,Krasnoyarsk Krai,Krasnoyarsk,Mobile,Direct,auto,Motor Oil,33.76,3,15,Credit,3,1,3.6,101.28
52125,1002,2024-01-25,Tatarstan,Kazan,App,Social,sports,Dumbbells Set,99.78,2,10,Card,4,0,4.8,199.56
52126,1726,2024-01-26,Volgograd Oblast,Volgograd,Web,Email,kids,Kids Backpack,34.54,4,15,Credit,2,0,4.4,138.16
52127,1423,2024-01-27,Chelyabinsk Oblast,Chelyabinsk,App,Social,electronics,Smartphone Samsung,434.93,1,18,SBP,5,0,4.3,434.93
52128,1539,2024-01-28,Perm Krai,Perm,Web,Email,kids,Lego Set,102.15,1,0,Credit,4,0,4.7,102.15
52129,1643,2024-01-29,Tomsk Oblast,Tomsk,App,Marketplace,home,Bed Linen Set,59.13,1,0,Credit,4,0,4.7,59.13
52130,1592,2024-01-30,Krasnoyarsk Krai,Krasnoyarsk,App,Marketplace,home,Vacuum Cleaner,221.44,2,7,Card,4,0,4.5,442.88
52131,1180,2024-01-31,Kaliningrad Oblast,Kaliningrad,Web,Social,clothes,Zara Jacket,121.09,1,18,Credit,4,0,4.1,121.09
52132,1780,2024-02-01,Altai Krai,Barnaul,Web,Paid Search,clothes,Winter Hoodie,66.19,2,0,SBP,4,0,4.6,132.38
52133,1119,2024-02-02,Samara Oblast,Samara,Web,Email,home,Desk Lamp,47.61,1,12,Card,2,0,4.6,47.61
52134,1720,2024-02-03,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Organic Search,kids,Kids Backpack,32.41,1,5,SBP,2,0,4.7,32.41
52135,1101,2024-02-04,Krasnoyarsk Krai,Krasnoyarsk,Web,Organic Search,clothes,Basic T-Shirt,28.37,1,7,Cash,3,0,4.6,28.37
52136,1195,2024-02-05,Moscow,Moscow,Mobile,Email,clothes,Adidas Sneakers,141.54,1,12,SBP,1,0,4.9,141.54
52137,1816,2024-02-06,Irkutsk Oblast,Irkutsk,App,Social,home,Coffee Machine,143.56,1,7,Cash,4,0,4.2,143.56
52138,1076,2024-02-07,Krasnoyarsk Krai,Krasnoyarsk,Web,Social,books,Notebook Set,20.12,3,15,Card,4,0,4.8,60.36
52139,1107,2024-02-08,Chelyabinsk Oblast,Chelyabinsk,Mobile,Organic Search,clothes,Winter Hoodie,48.57,1,20,Card,2,0,4.8,48.57
52140,1150,2024-02-09,Rostov Oblast,Rostov-on-Don,Web,Email,sports,Running Shoes,129.13,1,7,Cash,3,0,5.0,129.13
52141,1208,2024-02-10,Saratov Oblast,Saratov,App,Email,home,Vacuum Cleaner,233.88,1,0,Card,4,0,4.3,233.88
52142,1024,2024-02-11,Rostov Oblast,Rostov-on-Don,Web,Social,clothes,Zara Jacket,142.3,1,3,SBP,3,0,4.7,142.3
52143,1068,2024-02-12,Krasnodar Krai,Sochi,Web,Direct,beauty,Hair Dryer,78.03,1,12,Cash,3,0,4.5,78.03
52144,1263,2024-02-13,Krasnoyarsk Krai,Krasnoyarsk,App,Direct,kids,Board Game,59.76,3,0,Cash,4,0,4.6,179.28
52145,1542,2024-02-14,Krasnodar Krai,Sochi,App,Direct,sports,Yoga Mat,30.31,4,0,Cash,3,0,4.7,121.24
52146,1446,2024-02-15,Moscow,Moscow,Web,Marketplace,clothes,Zara Jacket,134.96,1,25,Cash,1,1,4.0,134.96
52147,1572,2024-02-16,Kemerovo Oblast,Kemerovo,Mobile,Direct,auto,Car Vacuum,58.05,1,7,Credit,4,0,4.4,58.05
52148,1476,2024-02-17,Yaroslavl Oblast,Yaroslavl,App,Direct,clothes,Basic T-Shirt,22.89,1,20,Card,2,0,4.8,22.89
52149,1710,2024-02-18,Moscow,Moscow,App,Marketplace,clothes,Adidas Sneakers,191.12,2,7,Cash,1,0,4.9,382.24
52150,1426,2024-02-19,Irkutsk Oblast,Irkutsk,App,Direct,electronics,Smartphone Samsung,400.68,1,10,Card,4,0,4.2,400.68
52151,1050,2024-02-20,Yaroslavl Oblast,Yaroslavl,App,Email,clothes,Zara Jacket,138.01,2,12,SBP,4,0,4.8,276.02
52152,1509,2024-02-21,Irkutsk Oblast,Irkutsk,Mobile,Marketplace,books,Business Book,28.03,1,5,Credit,5,0,4.5,28.03
52153,1186,2024-02-22,Rostov Oblast,Rostov-on-Don,Web,Direct,auto,Phone Holder,24.16,3,15,Credit,3,0,4.5,72.48
52154,1822,2024-02-23,Omsk Oblast,Omsk,App,Email,clothes,Zara Jacket,99.99,1,0,Card,3,0,4.8,99.99
52155,1226,2024-02-24,Kaliningrad Oblast,Kaliningrad,App,Paid Search,kids,Toy Car,25.47,2,5,SBP,4,0,4.4,50.94
52156,1614,2024-02-25,Kaliningrad Oblast,Kaliningrad,Web,Social,sports,Running Shoes,133.89,1,15,Card,3,0,4.6,133.89
52157,1786,2024-02-26,Krasnodar Krai,Krasnodar,Mobile,Paid Search,clothes,Winter Hoodie,58.49,2,7,Card,4,0,4.5,116.98
52158,1172,2024-02-27,Tatarstan,Kazan,Web,Social,auto,Car Vacuum,68.81,3,0,Cash,2,0,4.2,206.43
52159,1134,2024-02-28,Krasnodar Krai,Krasnodar,App,Paid Search,kids,Kids Backpack,38.52,1,10,Cash,3,0,4.9,38.52
52160,1609,2024-02-29,Moscow,Moscow,App,Direct,clothes,Winter Hoodie,85.41,2,10,Cash,2,0,4.4,170.82
52161,1362,2024-03-01,Omsk Oblast,Omsk,Web,Direct,electronics,Wireless Headphones,102.87,1,10,Cash,2,0,4.7,102.87
52162,1583,2024-03-02,Irkutsk Oblast,Irkutsk,App,Direct,sports,Dumbbells Set,85.63,2,20,Card,3,1,4.0,171.26
52163,1474,2024-03-03,Saratov Oblast,Saratov,App,Social,electronics,Smartphone Samsung,422.02,2,20,SBP,3,0,4.5,844.04
52164,1292,2024-03-04,Kemerovo Oblast,Kemerovo,App,Direct,kids,Board Game,27.86,2,15,Cash,5,0,4.6,55.72
52165,1529,2024-03-05,Nizhny Novgorod Oblast,Nizhny Novgorod,Mobile,Direct,kids,Board Game,56.39,1,5,SBP,2,0,4.4,56.39
52166,1689,2024-03-06,Saratov Oblast,Saratov,App,Paid Search,clothes,Basic T-Shirt,26.4,1,10,Credit,3,0,4.9,26.4
52167,1454,2024-03-07,Perm Krai,Perm,App,Paid Search,sports,Bicycle Helmet,46.43,4,12,Card,1,0,4.7,185.72
52168,1521,2024-03-08,Orenburg Oblast,Orenburg,App,Organic Search,clothes,Winter Hoodie,50.05,1,3,Cash,3,1,3.6,50.05
52169,1568,2024-03-09,Tyumen Oblast,Tyumen,App,Marketplace,clothes,Zara Jacket,152.73,1,20,SBP,2,0,4.8,152.73
52170,1339,2024-03-10,Volgograd Oblast,Volgograd,App,Email,kids,Kids Backpack,40.09,1,3,Card,2,0,4.7,40.09
